date,temperature,humidity,luminosity
2020-12-03 15:45,18.5,20.2,43
2020-12-03 15:45,18.5,20.3,43
2020-12-03 15:45,18.5,20.3,42
2020-12-03 15:45,18.5,20.3,42
2020-12-03 15:45,18.5,20.4,42
2020-12-03 15:45,18.5,20.4,41
2020-12-03 15:45,18.5,20.4,42
2020-12-03 15:45,18.5,20.4,42
2020-12-03 15:45,18.4,20.4,42
2020-12-03 15:45,18.4,20.4,42
2020-12-03 15:45,18.4,20.5,42
2020-12-03 15:45,18.4,20.5,42
2020-12-03 15:45,18.4,20.5,42
2020-12-03 15:45,18.4,20.5,42
2020-12-03 15:45,18.4,20.5,43
2020-12-03 15:45,18.4,20.5,43
2020-12-03 15:45,18.4,20.4,43
2020-12-03 15:45,18.4,20.4,42
2020-12-03 15:45,18.4,20.4,42
2020-12-03 15:45,18.4,20.5,42
2020-12-03 15:45,18.4,20.4,42
2020-12-03 15:45,18.4,20.4,42
2020-12-03 15:45,18.4,20.4,42
2020-12-03 15:45,18.4,20.3,43
2020-12-03 15:44,18.4,20.3,41
2020-12-03 15:44,18.4,20.3,41
2020-12-03 15:44,18.4,20.3,42
2020-12-03 15:44,18.4,20.3,41
2020-12-03 15:44,18.4,20.3,41
2020-12-03 15:44,18.4,20.3,41
2020-12-03 15:44,18.4,20.3,41
2020-12-03 15:44,18.4,20.3,41
2020-12-03 15:44,18.4,20.3,42
2020-12-03 15:44,18.4,20.3,42
2020-12-03 15:44,18.4,20.3,43
2020-12-03 15:44,18.4,20.3,42
2020-12-03 15:44,18.4,20.3,42
2020-12-03 15:44,18.4,20.3,41
2020-12-03 15:44,18.3,20.2,41
2020-12-03 15:44,18.3,20.3,41
2020-12-03 15:44,18.4,20.3,41
2020-12-03 15:44,18.4,20.3,41
2020-12-03 15:44,18.4,20.3,41
2020-12-03 15:44,18.4,20.3,41
2020-12-03 15:44,18.4,20.4,41
2020-12-03 15:44,18.4,20.4,41
2020-12-03 15:44,18.4,20.4,41
2020-12-03 15:44,18.3,20.4,41
2020-12-03 15:44,18.3,20.5,41
2020-12-03 15:44,18.4,20.6,41
2020-12-03 15:44,18.4,20.7,41
2020-12-03 15:43,18.4,20.7,41
2020-12-03 15:43,18.4,20.6,40
2020-12-03 15:43,18.3,20.6,40
2020-12-03 15:43,18.3,20.5,41
2020-12-03 15:43,18.4,20.5,41
2020-12-03 15:43,18.4,20.5,42
2020-12-03 15:43,18.4,20.5,42
2020-12-03 15:43,18.4,20.5,42
2020-12-03 15:43,18.4,20.5,42
2020-12-03 15:43,18.4,20.5,43
2020-12-03 15:43,18.4,20.5,43
2020-12-03 15:43,18.4,20.5,43
2020-12-03 15:43,18.4,20.5,41
2020-12-03 15:43,18.3,20.3,41
2020-12-03 15:43,18.4,20.3,41
2020-12-03 15:43,18.4,20.2,41
2020-12-03 15:43,18.4,20.2,41
2020-12-03 15:43,18.4,20.2,41
2020-12-03 15:43,18.4,20.2,41
2020-12-03 15:43,18.4,20.2,41
2020-12-03 15:43,18.4,20.1,41
2020-12-03 15:43,18.4,20.1,42
2020-12-03 15:43,18.4,20,41
2020-12-03 15:43,18.4,20,41
2020-12-03 15:43,18.4,20,41
2020-12-03 15:43,18.4,20,41
2020-12-03 15:42,18.4,20,41
2020-12-03 15:42,18.4,20.1,41
2020-12-03 15:42,18.4,20.1,42
2020-12-03 15:42,18.4,20.2,42
2020-12-03 15:42,18.4,20.2,41
2020-12-03 15:42,18.4,20.2,41
2020-12-03 15:42,18.4,20.2,42
2020-12-03 15:42,18.4,20.1,42
2020-12-03 15:42,18.4,20.1,42
2020-12-03 15:42,18.5,20.2,42
2020-12-03 15:42,18.5,20.2,41
2020-12-03 15:42,18.5,20.2,38
2020-12-03 15:42,18.5,20.3,39
2020-12-03 15:42,18.5,20.2,39
2020-12-03 15:42,18.5,20.2,39
2020-12-03 15:42,18.4,20.2,39
2020-12-03 15:42,18.5,20.2,44
2020-12-03 15:42,18.4,20,44
2020-12-03 15:42,18.5,20,44
2020-12-03 15:42,18.5,20,44
2020-12-03 15:42,18.5,20,43
2020-12-03 15:42,18.5,20,43
2020-12-03 15:42,18.5,20.1,43
2020-12-03 15:42,18.5,20.1,43
2020-12-03 15:42,18.5,20.1,44
2020-12-03 15:42,18.5,20.1,44
2020-12-03 15:42,18.5,20.1,44
2020-12-03 15:41,18.5,20.2,44
2020-12-03 15:41,18.5,20.2,44
2020-12-03 15:41,18.5,20.3,44
2020-12-03 15:41,18.5,20.3,44
2020-12-03 15:41,18.5,20.3,44
2020-12-03 15:41,18.5,20.4,44
2020-12-03 15:41,18.5,20.4,43
2020-12-03 15:41,18.5,20.4,43
2020-12-03 15:41,18.5,20.5,44
2020-12-03 15:41,18.5,20.5,44
2020-12-03 15:41,18.5,20.6,44
2020-12-03 15:41,18.5,20.6,43
2020-12-03 15:41,18.5,20.7,44
2020-12-03 15:41,18.5,20.6,44
2020-12-03 15:41,18.5,20.6,43
2020-12-03 15:41,18.5,20.5,43
2020-12-03 15:41,18.5,20.5,43
2020-12-03 15:41,18.5,20.5,43
2020-12-03 15:41,18.5,20.5,43
2020-12-03 15:41,18.5,20.4,43
2020-12-03 15:41,18.6,20.5,43
2020-12-03 15:41,18.6,20.6,44
2020-12-03 15:41,18.5,20.5,44
2020-12-03 15:41,18.5,20.5,44
2020-12-03 15:41,18.6,20.6,44
2020-12-03 15:41,18.5,20.6,44
2020-12-03 15:40,18.5,20.6,44
2020-12-03 15:40,18.6,20.7,44
2020-12-03 15:40,18.5,20.6,44
2020-12-03 15:40,18.5,20.6,44
2020-12-03 15:40,18.6,20.7,43
2020-12-03 15:40,18.5,20.6,43
2020-12-03 15:40,18.5,20.6,43
2020-12-03 15:40,18.5,20.6,43
2020-12-03 15:40,18.5,20.6,43
2020-12-03 15:40,18.5,20.6,42
2020-12-03 15:40,18.5,20.6,42
2020-12-03 15:40,18.5,20.6,43
2020-12-03 15:40,18.5,20.6,43
2020-12-03 15:40,18.5,20.5,43
2020-12-03 15:40,18.5,20.6,43
2020-12-03 15:40,18.5,20.5,41
2020-12-03 15:40,18.5,20.5,43
2020-12-03 15:40,18.5,20.6,43
2020-12-03 15:40,18.5,20.6,43
2020-12-03 15:40,18.4,20.5,42
2020-12-03 15:40,18.4,20.6,41
2020-12-03 15:40,18.4,20.6,42
2020-12-03 15:40,18.4,20.7,41
2020-12-03 15:40,18.3,20.7,43
2020-12-03 15:40,18.3,20.7,42
2020-12-03 15:40,18.3,20.7,42
2020-12-03 15:39,18.2,20.6,41
2020-12-03 15:39,18.2,20.6,43
2020-12-03 15:39,18.2,20.6,43
2020-12-03 15:39,18.1,20.6,43
2020-12-03 15:39,18.2,20.6,43
2020-12-03 15:39,18.1,20.6,42
2020-12-03 15:39,18.2,20.6,42
2020-12-03 15:39,18.2,20.5,42
2020-12-03 15:39,18.2,20.5,43
2020-12-03 15:39,18.2,20.3,43
2020-12-03 15:39,18.2,20.2,42
2020-12-03 15:39,18.2,20.2,41
2020-12-03 15:39,18.1,20.1,42
2020-12-03 15:39,18.1,20.1,41
2020-12-03 15:39,18.2,20.2,41
2020-12-03 15:39,18.2,20.2,41
2020-12-03 15:39,18.1,20.2,41
2020-12-03 15:39,18.2,20.3,41
2020-12-03 15:39,18.2,20.3,41
2020-12-03 15:39,18.2,20.3,41
2020-12-03 15:39,18.2,20.3,41
2020-12-03 15:39,18.2,20.2,41
2020-12-03 15:39,18.2,20.3,42
2020-12-03 15:39,18.2,20.3,42
2020-12-03 15:39,18.2,20.3,43
2020-12-03 15:39,18.2,20.3,42
2020-12-03 15:39,18.2,20.3,42
2020-12-03 15:38,18.2,20.4,43
2020-12-03 15:38,18.2,20.3,42
2020-12-03 15:38,18.2,20.3,41
2020-12-03 15:38,18.2,20.3,42
2020-12-03 15:38,18.2,20.3,41
2020-12-03 15:38,18.2,20.3,42
2020-12-03 15:38,18.2,20.3,42
2020-12-03 15:38,18.2,20.3,42
2020-12-03 15:38,18.2,20.3,43
2020-12-03 15:38,18.2,20.2,44
2020-12-03 15:38,18.2,20.2,44
2020-12-03 15:38,18.2,20.2,44
2020-12-03 15:38,18.2,20.1,44
2020-12-03 15:38,18.2,20.1,43
2020-12-03 15:38,18.2,20.1,44
2020-12-03 15:38,18.2,20,44
2020-12-03 15:38,18.2,20.1,44
2020-12-03 15:38,18.2,20.1,44
2020-12-03 15:38,18.2,20.1,44
2020-12-03 15:38,18.2,20.1,44
2020-12-03 15:38,18.2,20.1,44
2020-12-03 15:38,18.2,20.1,44
2020-12-03 15:38,18.2,20.1,44
2020-12-03 15:38,18.2,20,44
2020-12-03 15:38,18.2,20,44
2020-12-03 15:38,18.2,20,43
2020-12-03 15:37,18.2,20,44
2020-12-03 15:37,18.2,20,43
2020-12-03 15:37,18.3,20.1,43
2020-12-03 15:37,18.2,20,43
2020-12-03 15:37,18.3,20.1,44
2020-12-03 15:37,18.2,20,43
2020-12-03 15:37,18.3,20.1,43
2020-12-03 15:37,18.2,20,43
2020-12-03 15:37,18.3,20,43
2020-12-03 15:37,18.3,20.1,44
2020-12-03 15:37,18.2,20,44
2020-12-03 15:37,18.2,20,44
2020-12-03 15:37,18.2,20,44
2020-12-03 15:37,18.2,20,44
2020-12-03 15:37,18.2,20.1,44
2020-12-03 15:37,18.2,20.1,44
2020-12-03 15:37,18.2,20.1,44
2020-12-03 15:37,18.2,20.2,44
2020-12-03 15:37,18.2,20.2,44
2020-12-03 15:37,18.2,20.1,44
2020-12-03 15:37,18.2,20.1,44
2020-12-03 15:37,18.2,20.1,44
2020-12-03 15:37,18.3,20.1,44
2020-12-03 15:37,18.2,20,44
2020-12-03 15:37,18.2,20,44
2020-12-03 15:37,18.2,20,44
2020-12-03 15:36,18.3,20.1,44
2020-12-03 15:36,18.3,20.1,44
2020-12-03 15:36,18.3,20.1,44
2020-12-03 15:36,18.2,20.1,44
2020-12-03 15:36,18.3,20.2,44
2020-12-03 15:36,18.3,20.2,43
2020-12-03 15:36,18.2,20.1,43
2020-12-03 15:34,18.2,20.2,44
2020-12-03 15:34,18.2,20.2,44
2020-12-03 15:34,18.2,20.2,44
2020-12-03 15:34,18.2,20.2,44
2020-12-03 15:34,18.2,20.2,44
2020-12-03 15:34,18.2,20.2,44
2020-12-03 15:34,18.2,20.2,44
2020-12-03 15:34,18.2,20.2,44
2020-12-03 15:34,18.2,20.2,44
2020-12-03 15:34,18.2,20.2,44
2020-12-03 15:34,18.2,20.2,43
2020-12-03 15:34,18.2,20.1,42
2020-12-03 15:34,18.2,20.1,43
2020-12-03 15:34,18.2,20,43
2020-12-03 15:34,18.2,20,43
2020-12-03 15:34,18.2,20,44
2020-12-03 15:34,18.2,20,45
2020-12-03 15:34,18.2,19.9,44
2020-12-03 15:34,18.2,19.9,44
2020-12-03 15:34,18.2,19.8,45
2020-12-03 15:34,18.2,19.8,44
2020-12-03 15:34,18.2,19.8,43
2020-12-03 15:34,18.2,19.8,43
2020-12-03 15:34,18.3,19.9,43
2020-12-03 15:34,18.2,19.9,43
2020-12-03 15:33,18.2,20,43
2020-12-03 15:33,18.3,20,43
2020-12-03 15:33,18.3,20,43
2020-12-03 15:33,18.2,20,43
2020-12-03 15:33,18.2,20,43
2020-12-03 15:33,18.2,20.1,43
